"filename", "language", "Markdown", "TypeScript", "C++", "Stylus", "Python", "JSON", "JavaScript", "Batch", "JSON with Comments", "YAML", "C", "Rust", "comment", "blank", "total"
"d:\Users\normalpcer\Documents\sync_code\test.py", "Python", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 5, 8, 34
"d:\Users\normalpcer\Documents\sync_code\test.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 2, 11
"d:\Users\normalpcer\Documents\sync_code\test2.cpp", "C++", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"d:\Users\normalpcer\Documents\sync_code\test2.md", "Markdown", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 110
"d:\Users\normalpcer\Documents\sync_code\test2.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 3, 16
"d:\Users\normalpcer\Documents\sync_code\test3.cpp", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 45
"d:\Users\normalpcer\Documents\sync_code\test4.cpp", "C++", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 80
"d:\Users\normalpcer\Documents\sync_code\test5.cpp", "C++", 0, 0, 1076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 33, 1130
"d:\Users\normalpcer\Documents\sync_code\test6.cpp", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 18
"d:\Users\normalpcer\Documents\sync_code\test7.cpp", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 66
"d:\Users\normalpcer\Documents\sync_code\test8.cpp", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"d:\Users\normalpcer\Documents\sync_code\test9.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Users\normalpcer\Documents\sync_code\test_aligned_alloc.cpp", "C++", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 91
"d:\Users\normalpcer\Documents\sync_code\test_circle_buffer.cpp", "C++", 0, 0, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 240
"d:\Users\normalpcer\Documents\sync_code\test_io.cpp", "C++", 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 228
"d:\Users\normalpcer\Documents\sync_code\test_rust\src\main.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 6, 30
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\.rustc_info.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\cfg-if-cf6a53d7866f9279\lib-cfg_if.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\cfg-if-fb006ed226228755\lib-cfg_if.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\getrandom-cbc680de5e5b4811\lib-getrandom.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\getrandom-dbcd401787edfeb9\lib-getrandom.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\ppv-lite86-d8edefb93ba7fd52\lib-ppv_lite86.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\ppv-lite86-f557d697701bca55\lib-ppv_lite86.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\rand-16e777f8cae8a50f\lib-rand.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\rand-270928a9e85e96bd\lib-rand.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\rand_chacha-9ba6c5d66e913007\lib-rand_chacha.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\rand_chacha-cd905de44a4463eb\lib-rand_chacha.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\rand_core-0e7e9221ccc178c0\lib-rand_core.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\rand_core-8f209293550f512c\lib-rand_core.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\test_rust-003e86b7c2edb77e\bin-test_rust.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\test_rust-2732d4ad1b05810f\test-bin-test_rust.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\test_rust-8272741859d520a8\bin-test_rust.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\test_rust-865d2aeef96097dc\test-bin-test_rust.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\test_rust-94b626b223143549\bin-test_rust.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\zerocopy-0c6013cc10a8fcbc\lib-zerocopy.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\zerocopy-5a545a4bdddc2848\run-build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\zerocopy-5ac92900e3c6573d\lib-zerocopy.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_rust\target\debug\.fingerprint\zerocopy-a7aa877ddfc6aaf2\build-script-build-script-build.json", "JSON", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\test_unicode_str.cpp", "C++", 0, 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 299
"d:\Users\normalpcer\Documents\sync_code\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 89, 9, 109
"d:\Users\normalpcer\Documents\sync_code\uglify-cpp.py", "Python", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 3, 15, 58
"d:\Users\normalpcer\Documents\sync_code\unicode_str.cpp", "C++", 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 304
"d:\Users\normalpcer\Documents\sync_code\unstd-cpp\README.md", "Markdown", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Users\normalpcer\Documents\sync_code\unstd-cpp\base.hpp", "C++", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"d:\Users\normalpcer\Documents\sync_code\unstd-cpp\container.cpp", "C++", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Users\normalpcer\Documents\sync_code\unstd-cpp\iterator.cpp", "C++", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"d:\Users\normalpcer\Documents\sync_code\unstd-cpp\untitled_set.hpp", "C++", 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37, 254
"d:\Users\normalpcer\Documents\sync_code\unstd-cpp\vector.hpp", "C++", 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 191
"d:\Users\normalpcer\Documents\sync_code\unstd_variant.cpp", "C++", 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 200
"d:\Users\normalpcer\Documents\sync_code\unstd_vector.cpp", "C++", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 134
"d:\Users\normalpcer\Documents\sync_code\wordleHelper.py", "Python", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 3, 18, 124
"d:\Users\normalpcer\Documents\sync_code\ys_lang.cpp", "C++", 0, 0, 1992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 48, 2236
"d:\Users\normalpcer\Documents\sync_code\zip.py", "Python", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 10, 58
"d:\Users\normalpcer\Documents\sync_code\关同步流没关上.cpp", "C++", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\Users\normalpcer\Documents\sync_code\原神抽卡模拟.cpp", "C++", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 100
"d:\Users\normalpcer\Documents\sync_code\弹出光盘驱动器.cpp", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\Users\normalpcer\Documents\sync_code\快读测试.cpp", "C++", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\Users\normalpcer\Documents\sync_code\慢速幂.cpp", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49
"d:\Users\normalpcer\Documents\sync_code\推箱子 C 性质数据生成器.cpp", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 55
"d:\Users\normalpcer\Documents\sync_code\测试.cpp", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\Users\normalpcer\Documents\sync_code\测试：支持步长的 range 函数.cpp", "C++", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 64
"d:\Users\normalpcer\Documents\sync_code\矩阵乘法代数计算.cpp", "C++", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 131
"d:\Users\normalpcer\Documents\sync_code\编译期计算 CRT.cpp", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 66
"d:\Users\normalpcer\Documents\sync_code\让 AI 识别 AI 和人类的代码\1.cpp", "C++", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 44
"d:\Users\normalpcer\Documents\sync_code\让 AI 识别 AI 和人类的代码\2.cpp", "C++", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 68
"d:\Users\normalpcer\Documents\sync_code\让 AI 识别 AI 和人类的代码\3.cpp", "C++", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 71
"d:\Users\normalpcer\Documents\sync_code\让 AI 识别 AI 和人类的代码\4.cpp", "C++", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 66
"d:\Users\normalpcer\Documents\sync_code\超级大快读.cpp", "C++", 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 256
"d:\Users\normalpcer\Documents\sync_code\验证矩阵分配律.cpp", "C++", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 144
"Total", "-", 3692, 1144, 67713, 54, 2251, 2885, 2228, 15, 39, 16, 487, 32, 7696, 9669, 97921
